local_time,date,year,month,hour,day_of_week,is_weekend,is_rush_hour,season,aqi,co,no2,o3,pm10,pm25,so2,clouds,precipitation,pressure,relative_humidity,temperature,uv_index,wind_speed,aqi_category
2022-03-18 05:00:00,2022-03-18,2022,3,5,4,0,0,1,134,223.1,24.3,15.0,60.0,48.0,11.3,91,0.0,1008,93,22.6,0.0,0.4,Unhealthy for sensitive groups
2022-03-18 06:00:00,2022-03-18,2022,3,6,4,0,1,1,134,205.2,22.7,20.0,60.0,48.0,15.7,83,0.0,1008,93,22.5,0.0,0.0,Unhealthy for sensitive groups
2022-03-18 07:00:00,2022-03-18,2022,3,7,4,0,1,1,142,187.3,21.0,25.0,63.8,51.0,20.0,75,0.0,1008,92,22.3,0.8,1.2,Unhealthy for sensitive groups
2022-03-18 08:00:00,2022-03-18,2022,3,8,4,0,1,1,137,173.1,17.3,36.0,61.3,49.0,16.3,83,0.0,1009,89,23.2,1.0,0.66,Unhealthy for sensitive groups
2022-03-18 09:00:00,2022-03-18,2022,3,9,4,0,1,1,150,158.9,13.7,47.0,67.5,54.0,12.7,91,0.5,1009,87,24.1,1.6,1.33,Unhealthy for sensitive groups
2022-03-18 10:00:00,2022-03-18,2022,3,10,4,0,0,1,123,144.7,10.0,58.0,55.0,44.0,9.0,100,0.5,1010,84,25.0,2.3,2.0,Unhealthy for sensitive groups
2022-03-18 11:00:00,2022-03-18,2022,3,11,4,0,0,1,95,144.9,9.0,63.7,41.3,33.0,9.3,100,0.0,1009,78,25.8,3.0,2.33,Moderate
2022-03-18 12:00:00,2022-03-18,2022,3,12,4,0,0,1,142,145.1,8.0,69.3,63.8,51.0,9.7,100,0.0,1009,73,26.7,3.3,2.66,Unhealthy for sensitive groups
2022-03-18 13:00:00,2022-03-18,2022,3,13,4,0,0,1,137,145.3,7.0,75.0,61.3,49.0,10.0,100,0.25,1008,67,27.5,3.1,3.0,Unhealthy for sensitive groups
2022-03-18 14:00:00,2022-03-18,2022,3,14,4,0,0,1,118,147.1,7.0,76.7,52.5,42.0,11.0,83,0.0,1007,67,27.7,2.5,3.0,Unhealthy for sensitive groups
2022-03-18 15:00:00,2022-03-18,2022,3,15,4,0,0,1,118,148.8,7.0,78.3,52.5,42.0,12.0,66,0.0,1005,66,27.8,1.9,3.0,Unhealthy for sensitive groups
2022-03-18 16:00:00,2022-03-18,2022,3,16,4,0,0,1,102,150.6,7.0,80.0,45.0,36.0,13.0,50,0.0,1004,66,28.0,1.4,3.0,Unhealthy for sensitive groups
2022-03-18 17:00:00,2022-03-18,2022,3,17,4,0,1,1,112,168.5,10.3,69.7,50.0,40.0,19.3,66,0.0,1004,70,27.3,1.0,3.66,Unhealthy for sensitive groups
2022-03-18 18:00:00,2022-03-18,2022,3,18,4,0,1,1,123,186.4,13.7,59.3,55.0,44.0,25.7,83,0.25,1005,73,26.7,1.2,4.33,Unhealthy for sensitive groups
2022-03-18 19:00:00,2022-03-18,2022,3,19,4,0,1,1,126,204.3,17.0,49.0,56.3,45.0,32.0,100,0.0,1005,77,26.0,0.0,5.0,Unhealthy for sensitive groups
2022-03-18 20:00:00,2022-03-18,2022,3,20,4,0,1,1,121,215.7,19.7,44.3,53.8,43.0,38.0,95,0.0,1006,79,25.7,0.0,4.33,Unhealthy for sensitive groups
2022-03-18 21:00:00,2022-03-18,2022,3,21,4,0,0,1,107,227.2,22.3,39.7,47.5,38.0,44.0,91,0.0,1007,81,25.5,0.0,3.66,Unhealthy for sensitive groups
2022-03-18 22:00:00,2022-03-18,2022,3,22,4,0,0,1,76,238.7,25.0,35.0,30.0,24.0,50.0,87,0.0,1007,83,25.2,0.0,3.0,Moderate
2022-03-18 23:00:00,2022-03-18,2022,3,23,4,0,0,1,72,259.9,28.0,28.3,27.5,22.0,46.0,75,0.0,1007,86,24.6,0.0,2.66,Moderate
2022-03-19 00:00:00,2022-03-19,2022,3,0,5,1,0,1,69,281.1,31.0,21.7,26.3,21.0,42.0,62,0.0,1007,88,24.1,0.0,2.33,Moderate
2022-03-19 01:00:00,2022-03-19,2022,3,1,5,1,0,1,74,302.3,34.0,15.0,28.8,23.0,38.0,50,0.0,1006,91,23.5,0.0,2.0,Moderate
2022-03-19 02:00:00,2022-03-19,2022,3,2,5,1,0,1,91,302.3,32.7,12.7,38.8,31.0,27.7,66,0.0,1006,91,23.4,0.0,2.0,Moderate
2022-03-19 03:00:00,2022-03-19,2022,3,3,5,1,0,1,102,302.3,31.3,10.3,45.0,36.0,17.3,83,0.0,1005,91,23.3,0.0,2.0,Unhealthy for sensitive groups
2022-03-19 04:00:00,2022-03-19,2022,3,4,5,1,0,1,115,302.3,30.0,8.0,51.3,41.0,7.0,100,0.0,1005,91,23.2,0.0,2.0,Unhealthy for sensitive groups
2022-03-19 05:00:00,2022-03-19,2022,3,5,5,1,0,1,100,302.9,26.0,9.3,43.8,35.0,6.7,87,0.0,1006,92,23.1,0.0,2.0,Moderate
2022-03-19 06:00:00,2022-03-19,2022,3,6,5,1,1,1,89,303.5,22.0,10.7,37.5,30.0,6.3,75,0.0,1006,92,23.1,0.0,2.0,Moderate
2022-03-19 07:00:00,2022-03-19,2022,3,7,5,1,1,1,87,304.1,18.0,12.0,36.3,29.0,6.0,62,0.0,1007,93,23.0,0.7,2.0,Moderate
2022-03-19 08:00:00,2022-03-19,2022,3,8,5,1,1,1,153,252.3,13.3,33.7,68.8,55.0,6.7,66,0.0,1007,93,23.2,1.0,1.66,Unhealthy
2022-03-19 09:00:00,2022-03-19,2022,3,9,5,1,1,1,112,200.6,8.7,55.3,50.0,40.0,7.3,70,0.0,1007,93,23.4,1.6,1.33,Unhealthy for sensitive groups
2022-03-19 10:00:00,2022-03-19,2022,3,10,5,1,0,1,80,148.8,4.0,77.0,32.5,26.0,8.0,75,0.0,1008,92,23.6,2.4,1.0,Moderate
2022-03-19 11:00:00,2022-03-19,2022,3,11,5,1,0,1,74,144.7,3.3,82.0,28.8,23.0,8.0,83,0.0,1007,89,23.9,3.0,1.33,Moderate
2022-03-19 12:00:00,2022-03-19,2022,3,12,5,1,0,1,74,140.6,2.7,87.0,28.8,23.0,8.0,91,0.0,1006,86,24.3,3.3,1.66,Moderate
2022-03-19 13:00:00,2022-03-19,2022,3,13,5,1,0,1,74,136.6,2.0,92.0,28.8,23.0,8.0,100,0.0,1005,83,24.6,3.1,2.0,Moderate
2022-03-19 14:00:00,2022-03-19,2022,3,14,5,1,0,1,74,137.9,2.7,89.7,28.8,23.0,10.0,100,0.0,1005,80,25.2,3.0,3.0,Moderate
2022-03-19 15:00:00,2022-03-19,2022,3,15,5,1,0,1,89,139.3,3.3,87.3,37.5,30.0,12.0,100,0.0,1004,77,25.7,4.4,4.0,Moderate
2022-03-19 16:00:00,2022-03-19,2022,3,16,5,1,0,1,95,140.6,4.0,85.0,41.3,33.0,14.0,100,0.0,1003,74,26.3,3.1,5.0,Moderate
2022-03-19 17:00:00,2022-03-19,2022,3,17,5,1,1,1,89,140.6,6.0,74.3,37.5,30.0,16.0,100,0.0,1003,76,26.0,1.7,4.33,Moderate
2022-03-19 18:00:00,2022-03-19,2022,3,18,5,1,1,1,87,140.6,8.0,63.7,36.3,29.0,18.0,100,0.0,1003,77,25.6,1.4,3.66,Moderate
2022-03-19 19:00:00,2022-03-19,2022,3,19,5,1,1,1,91,140.6,10.0,53.0,38.8,31.0,20.0,100,0.0,1004,78,25.3,0.0,3.0,Moderate
2022-03-19 20:00:00,2022-03-19,2022,3,20,5,1,1,1,87,138.3,10.3,52.0,36.3,29.0,20.7,100,0.0,1004,81,25.1,0.0,3.0,Moderate
2022-03-19 21:00:00,2022-03-19,2022,3,21,5,1,0,1,87,136.0,10.7,51.0,36.3,29.0,21.3,100,0.0,1005,84,25.0,0.0,3.0,Moderate
2022-03-19 22:00:00,2022-03-19,2022,3,22,5,1,0,1,72,133.6,11.0,50.0,27.5,22.0,22.0,100,0.0,1006,87,24.8,0.0,3.0,Moderate
2022-03-19 23:00:00,2022-03-19,2022,3,23,5,1,0,1,72,136.6,11.7,49.7,27.5,22.0,25.3,100,0.0,1006,87,24.6,0.0,3.0,Moderate
2022-03-20 00:00:00,2022-03-20,2022,3,0,6,1,0,1,72,139.5,12.3,49.3,27.5,22.0,28.7,100,0.0,1006,88,24.5,0.0,3.0,Moderate
2022-03-20 01:00:00,2022-03-20,2022,3,1,6,1,0,1,65,142.4,13.0,49.0,23.8,19.0,32.0,100,0.25,1006,89,24.3,0.0,3.0,Moderate
2022-03-20 02:00:00,2022-03-20,2022,3,2,6,1,0,1,69,148.2,14.3,46.7,26.3,21.0,34.0,100,0.5,1005,90,24.2,0.0,3.0,Moderate
2022-03-20 03:00:00,2022-03-20,2022,3,3,6,1,0,1,69,154.1,15.7,44.3,26.3,21.0,36.0,100,0.0,1005,91,24.1,0.0,3.0,Moderate
2022-03-20 04:00:00,2022-03-20,2022,3,4,6,1,0,1,76,159.9,17.0,42.0,30.0,24.0,38.0,100,0.25,1005,91,24.0,0.0,3.0,Moderate
2022-03-20 05:00:00,2022-03-20,2022,3,5,6,1,0,1,80,156.0,16.0,42.0,32.5,26.0,34.0,100,0.0,1005,91,24.2,0.0,3.0,Moderate
2022-03-20 06:00:00,2022-03-20,2022,3,6,6,1,1,1,89,152.1,15.0,42.0,37.5,30.0,30.0,100,0.5,1006,90,24.3,0.0,3.0,Moderate
2022-03-20 07:00:00,2022-03-20,2022,3,7,6,1,1,1,95,148.2,14.0,42.0,41.3,33.0,26.0,100,0.75,1006,89,24.5,0.7,3.0,Moderate
2022-03-20 08:00:00,2022-03-20,2022,3,8,6,1,1,1,91,130.5,10.3,53.7,38.8,31.0,20.3,100,0.0,1007,87,25.1,1.0,3.33,Moderate
2022-03-20 09:00:00,2022-03-20,2022,3,9,6,1,1,1,93,112.8,6.7,65.3,40.0,32.0,14.7,100,0.5,1007,84,25.6,1.6,3.66,Moderate
2022-03-20 10:00:00,2022-03-20,2022,3,10,6,1,0,1,89,95.1,3.0,77.0,37.5,30.0,9.0,100,0.5,1008,82,26.2,2.5,4.0,Moderate
2022-03-20 11:00:00,2022-03-20,2022,3,11,6,1,0,1,87,94.2,2.7,79.7,36.3,29.0,9.3,95,0.0,1007,79,26.7,3.4,3.66,Moderate
2022-03-20 12:00:00,2022-03-20,2022,3,12,6,1,0,1,107,93.2,2.3,82.3,47.5,38.0,9.7,91,0.0,1006,77,27.3,3.5,3.33,Unhealthy for sensitive groups
2022-03-20 13:00:00,2022-03-20,2022,3,13,6,1,0,1,95,92.2,2.0,85.0,41.3,33.0,10.0,87,0.0,1005,74,27.8,4.3,3.0,Moderate
2022-03-20 14:00:00,2022-03-20,2022,3,14,6,1,0,1,72,93.2,3.0,80.0,27.5,22.0,11.7,83,0.0,1004,75,27.9,2.9,3.66,Moderate
2022-03-20 15:00:00,2022-03-20,2022,3,15,6,1,0,1,112,94.2,4.0,75.0,53.8,39.67,13.3,79,0.0,1004,75,27.9,3.2,4.33,Unhealthy for sensitive groups
2022-03-20 16:00:00,2022-03-20,2022,3,16,6,1,0,1,121,95.1,5.0,70.0,60.0,43.0,15.0,75,0.0,1003,75,28.0,2.8,5.0,Unhealthy for sensitive groups
2022-03-20 17:00:00,2022-03-20,2022,3,17,6,1,1,1,125,102.7,6.7,64.7,62.3,44.67,16.7,83,0.0,1003,78,27.2,1.8,4.66,Unhealthy for sensitive groups
2022-03-20 18:00:00,2022-03-20,2022,3,18,6,1,1,1,130,110.3,8.3,59.3,64.7,46.33,18.3,91,0.0,1004,81,26.3,1.9,4.33,Unhealthy for sensitive groups
2022-03-20 19:00:00,2022-03-20,2022,3,19,6,1,1,1,134,117.9,10.0,54.0,67.0,48.0,20.0,100,0.0,1004,85,25.5,0.0,4.0,Unhealthy for sensitive groups
2022-03-20 20:00:00,2022-03-20,2022,3,20,6,1,1,1,132,122.6,10.7,53.7,66.7,47.33,22.0,91,0.0,1005,85,25.5,0.0,3.66,Unhealthy for sensitive groups
2022-03-20 21:00:00,2022-03-20,2022,3,21,6,1,0,1,130,127.2,11.3,53.3,66.3,46.67,24.0,83,0.0,1006,85,25.4,0.0,3.33,Unhealthy for sensitive groups
2022-03-20 22:00:00,2022-03-20,2022,3,22,6,1,0,1,129,131.9,12.0,53.0,66.0,46.0,26.0,75,0.0,1007,86,25.4,0.0,3.0,Unhealthy for sensitive groups
2022-03-20 23:00:00,2022-03-20,2022,3,23,6,1,0,1,89,134.0,12.7,52.7,37.5,30.0,29.0,58,0.0,1006,87,25.1,0.0,3.66,Moderate
2022-03-21 00:00:00,2022-03-21,2022,3,0,0,0,0,1,65,136.2,13.3,52.3,23.8,19.0,32.0,41,0.0,1006,88,24.8,0.0,4.33,Moderate
2022-03-21 01:00:00,2022-03-21,2022,3,1,0,0,0,1,65,138.3,14.0,52.0,23.8,19.0,35.0,25,0.0,1006,90,24.5,0.0,5.0,Moderate
2022-03-21 02:00:00,2022-03-21,2022,3,2,0,0,0,1,69,137.9,14.3,49.7,26.3,21.0,34.3,50,0.0,1006,90,24.5,0.0,4.0,Moderate
2022-03-21 03:00:00,2022-03-21,2022,3,3,0,0,0,1,54,137.5,14.7,47.3,17.5,14.0,33.7,75,0.0,1006,91,24.5,0.0,3.0,Moderate
2022-03-21 04:00:00,2022-03-21,2022,3,4,0,0,0,1,56,137.1,15.0,45.0,18.8,15.0,33.0,100,0.5,1006,91,24.5,0.0,2.0,Moderate
2022-03-21 05:00:00,2022-03-21,2022,3,5,0,0,0,1,61,126.8,13.7,43.0,21.3,17.0,28.7,91,1.25,1006,91,24.6,0.0,2.0,Moderate
2022-03-21 06:00:00,2022-03-21,2022,3,6,0,0,1,1,61,116.5,12.3,41.0,21.3,17.0,24.3,83,0.5,1007,90,24.7,0.0,2.0,Moderate
2022-03-21 07:00:00,2022-03-21,2022,3,7,0,0,1,1,63,106.2,11.0,39.0,22.5,18.0,20.0,75,0.0,1008,90,24.8,0.7,2.0,Moderate
2022-03-21 08:00:00,2022-03-21,2022,3,8,0,0,1,1,76,92.0,8.3,45.3,30.0,24.0,15.7,75,0.0,1008,91,24.9,1.0,2.0,Moderate
2022-03-21 09:00:00,2022-03-21,2022,3,9,0,0,1,1,87,77.8,5.7,51.7,36.3,29.0,11.3,75,0.0,1009,92,25.1,1.7,2.0,Moderate
2022-03-21 10:00:00,2022-03-21,2022,3,10,0,0,0,1,87,63.6,3.0,58.0,36.3,29.0,7.0,75,0.0,1009,93,25.2,2.7,2.0,Moderate
2022-03-21 11:00:00,2022-03-21,2022,3,11,0,0,0,1,107,69.6,2.7,63.3,47.5,38.0,7.7,70,0.0,1008,89,25.8,3.4,2.33,Unhealthy for sensitive groups
2022-03-21 12:00:00,2022-03-21,2022,3,12,0,0,0,1,107,75.7,2.3,68.7,47.5,38.0,8.3,66,0.0,1007,85,26.4,3.7,2.66,Unhealthy for sensitive groups
2022-03-21 13:00:00,2022-03-21,2022,3,13,0,0,0,1,112,81.7,2.0,74.0,50.0,40.0,9.0,62,0.0,1006,81,27.0,4.1,3.0,Unhealthy for sensitive groups
2022-03-21 14:00:00,2022-03-21,2022,3,14,0,0,0,1,139,90.5,2.7,76.0,62.5,50.0,10.7,54,0.5,1005,78,27.8,4.3,3.0,Unhealthy for sensitive groups
2022-03-21 15:00:00,2022-03-21,2022,3,15,0,0,0,1,126,99.2,3.3,78.0,56.3,45.0,12.3,45,0.75,1004,75,28.5,4.0,3.0,Unhealthy for sensitive groups
2022-03-21 16:00:00,2022-03-21,2022,3,16,0,0,0,1,134,108.0,4.0,80.0,60.0,48.0,14.0,37,0.0,1003,72,29.3,2.6,3.0,Unhealthy for sensitive groups
2022-03-21 17:00:00,2022-03-21,2022,3,17,0,0,1,1,149,121.8,7.0,69.3,67.1,53.67,18.3,58,0.0,1004,75,28.5,1.7,3.0,Unhealthy for sensitive groups
2022-03-21 18:00:00,2022-03-21,2022,3,18,0,0,1,1,155,135.6,10.0,58.7,74.2,59.33,22.7,79,0.0,1005,79,27.6,1.7,3.0,Unhealthy
2022-03-21 19:00:00,2022-03-21,2022,3,19,0,0,1,1,163,149.4,13.0,48.0,81.3,65.0,27.0,100,0.0,1005,83,26.8,0.0,3.0,Unhealthy
2022-03-21 20:00:00,2022-03-21,2022,3,20,0,0,1,1,148,152.3,14.0,45.7,66.3,53.0,29.7,91,0.0,1006,83,26.3,0.0,3.0,Unhealthy for sensitive groups
2022-03-21 21:00:00,2022-03-21,2022,3,21,0,0,0,1,131,155.2,15.0,43.3,58.8,47.0,32.3,83,0.0,1007,83,25.7,0.0,3.0,Unhealthy for sensitive groups
2022-03-21 22:00:00,2022-03-21,2022,3,22,0,0,0,1,107,158.2,16.0,41.0,47.5,38.0,35.0,75,0.0,1008,83,25.2,0.0,3.0,Unhealthy for sensitive groups
2022-03-21 23:00:00,2022-03-21,2022,3,23,0,0,0,1,91,152.3,15.3,42.0,38.8,31.0,34.7,75,0.0,1007,85,25.1,0.0,2.66,Moderate
2022-03-22 00:00:00,2022-03-22,2022,3,0,1,0,0,1,89,146.5,14.7,43.0,37.5,30.0,34.3,75,0.0,1007,87,24.9,0.0,2.33,Moderate
2022-03-22 01:00:00,2022-03-22,2022,3,1,1,0,0,1,93,140.6,14.0,44.0,40.0,32.0,34.0,75,0.0,1007,89,24.8,0.0,2.0,Moderate
2022-03-22 02:00:00,2022-03-22,2022,3,2,1,0,0,1,87,151.0,16.0,40.0,36.3,29.0,37.0,70,0.5,1007,90,24.7,0.0,2.0,Moderate
2022-03-22 03:00:00,2022-03-22,2022,3,3,1,0,0,1,123,161.3,18.0,36.0,55.0,44.0,40.0,66,0.0,1007,90,24.5,0.0,2.0,Unhealthy for sensitive groups
2022-03-22 04:00:00,2022-03-22,2022,3,4,1,0,0,1,123,171.6,20.0,32.0,55.0,44.0,43.0,62,0.0,1007,91,24.4,0.0,2.0,Unhealthy for sensitive groups
2022-03-22 05:00:00,2022-03-22,2022,3,5,1,0,0,1,133,168.3,18.3,32.0,63.0,47.67,38.7,75,0.0,1007,90,24.5,0.0,2.0,Unhealthy for sensitive groups
2022-03-22 06:00:00,2022-03-22,2022,3,6,1,0,1,1,143,165.0,16.7,32.0,71.0,51.33,34.3,87,0.0,1008,90,24.5,0.0,2.0,Unhealthy for sensitive groups
2022-03-22 07:00:00,2022-03-22,2022,3,7,1,0,1,1,153,161.7,15.0,32.0,79.0,55.0,30.0,100,0.0,1008,90,24.6,1.0,2.0,Unhealthy
2022-03-22 08:00:00,2022-03-22,2022,3,8,1,0,1,1,138,142.4,11.3,47.3,70.7,49.33,24.3,100,0.0,1009,87,25.2,1.5,2.33,Unhealthy for sensitive groups
2022-03-22 09:00:00,2022-03-22,2022,3,9,1,0,1,1,122,123.1,7.7,62.7,62.3,43.67,18.7,100,0.0,1009,85,25.7,2.6,2.66,Unhealthy for sensitive groups
2022-03-22 10:00:00,2022-03-22,2022,3,10,1,0,0,1,107,103.9,4.0,78.0,54.0,38.0,13.0,100,0.25,1010,83,26.3,5.0,3.0,Unhealthy for sensitive groups
2022-03-22 11:00:00,2022-03-22,2022,3,11,1,0,0,1,106,103.7,3.3,85.3,53.7,37.67,13.0,87,0.0,1009,77,27.7,7.4,2.66,Unhealthy for sensitive groups
2022-03-22 12:00:00,2022-03-22,2022,3,12,1,0,0,1,105,103.5,2.7,92.7,53.3,37.33,13.0,75,0.25,1009,72,29.0,7.1,2.33,Unhealthy for sensitive groups
2022-03-22 13:00:00,2022-03-22,2022,3,13,1,0,0,1,104,103.3,2.0,100.0,53.0,37.0,13.0,62,0.5,1008,67,30.4,4.5,2.0,Unhealthy for sensitive groups
2022-03-22 14:00:00,2022-03-22,2022,3,14,1,0,0,1,110,102.1,2.7,93.7,53.3,39.0,13.3,62,0.0,1007,63,31.3,3.8,2.33,Unhealthy for sensitive groups
2022-03-22 15:00:00,2022-03-22,2022,3,15,1,0,0,1,121,101.0,3.3,87.3,53.8,43.0,13.7,62,0.0,1006,58,32.1,2.1,2.66,Unhealthy for sensitive groups
2022-03-22 16:00:00,2022-03-22,2022,3,16,1,0,0,1,121,99.8,4.0,81.0,53.8,43.0,14.0,62,0.0,1005,55,33.0,2.0,3.0,Unhealthy for sensitive groups
2022-03-22 17:00:00,2022-03-22,2022,3,17,1,0,1,1,137,117.9,8.0,66.7,64.5,49.0,19.7,75,0.75,1006,62,31.4,0.9,2.66,Unhealthy for sensitive groups
2022-03-22 18:00:00,2022-03-22,2022,3,18,1,0,1,1,153,136.0,12.0,52.3,75.3,55.0,25.3,87,1.25,1006,71,29.7,0.6,2.33,Unhealthy
2022-03-22 19:00:00,2022-03-22,2022,3,19,1,0,1,1,157,154.1,16.0,38.0,86.0,61.0,31.0,100,0.0,1007,82,28.1,0.0,2.0,Unhealthy
2022-03-22 20:00:00,2022-03-22,2022,3,20,1,0,1,1,161,163.6,17.7,34.3,89.0,63.33,34.0,87,0.0,1008,85,27.2,0.0,2.33,Unhealthy
2022-03-22 21:00:00,2022-03-22,2022,3,21,1,0,0,1,164,173.1,19.3,30.7,92.0,65.67,37.0,75,0.0,1009,88,26.4,0.0,2.66,Unhealthy
2022-03-22 22:00:00,2022-03-22,2022,3,22,1,0,0,1,167,182.7,21.0,27.0,95.0,68.0,40.0,62,0.0,1010,91,25.5,0.0,3.0,Unhealthy
2022-03-22 23:00:00,2022-03-22,2022,3,23,1,0,0,1,157,182.7,19.7,28.7,85.0,60.67,38.7,75,1.0,1010,91,25.4,0.0,3.0,Unhealthy
2022-03-23 00:00:00,2022-03-23,2022,3,0,2,0,0,1,148,182.7,18.3,30.3,75.0,53.33,37.3,87,2.0,1009,92,25.4,0.0,3.0,Unhealthy for sensitive groups
2022-03-23 01:00:00,2022-03-23,2022,3,1,2,0,0,1,129,182.7,17.0,32.0,65.0,46.0,36.0,100,1.0,1009,92,25.3,0.0,3.0,Unhealthy for sensitive groups
2022-03-23 02:00:00,2022-03-23,2022,3,2,2,0,0,1,109,188.7,15.3,35.0,54.3,38.67,34.0,100,0.75,1009,92,25.3,0.0,2.0,Unhealthy for sensitive groups
2022-03-23 03:00:00,2022-03-23,2022,3,3,2,0,0,1,92,194.7,13.7,38.0,43.7,31.33,32.0,100,0.0,1009,92,25.2,0.0,1.0,Moderate
2022-03-23 04:00:00,2022-03-23,2022,3,4,2,0,0,1,76,200.8,12.0,41.0,33.0,24.0,30.0,100,0.0,1009,92,25.2,0.0,4.8,Moderate
2022-03-23 05:00:00,2022-03-23,2022,3,5,2,0,0,1,82,200.6,11.7,42.0,37.3,27.0,28.7,95,0.0,1010,89,23.2,0.0,1.66,Moderate
2022-03-23 06:00:00,2022-03-23,2022,3,6,2,0,1,1,89,200.4,11.3,43.0,41.7,30.0,27.3,91,0.0,1011,86,21.2,0.0,3.33,Moderate
2022-03-23 07:00:00,2022-03-23,2022,3,7,2,0,1,1,95,200.2,11.0,44.0,46.0,33.0,26.0,87,0.0,1012,83,19.2,0.7,5.0,Moderate
2022-03-23 08:00:00,2022-03-23,2022,3,8,2,0,1,1,90,196.7,9.7,51.0,42.7,30.67,23.7,83,0.0,1013,76,19.3,1.0,5.0,Moderate
2022-03-23 09:00:00,2022-03-23,2022,3,9,2,0,1,1,85,193.2,8.3,58.0,39.3,28.33,21.3,79,0.0,1014,70,19.3,1.6,5.0,Moderate
2022-03-23 10:00:00,2022-03-23,2022,3,10,2,0,0,1,80,189.7,7.0,65.0,36.0,26.0,19.0,75,0.0,1015,64,19.4,2.4,5.0,Moderate
2022-03-23 11:00:00,2022-03-23,2022,3,11,2,0,0,1,79,186.6,6.3,71.7,35.3,25.33,18.0,83,0.0,1015,63,19.5,3.1,5.0,Moderate
2022-03-23 12:00:00,2022-03-23,2022,3,12,2,0,0,1,77,183.4,5.7,78.3,34.7,24.67,17.0,91,0.0,1014,62,19.7,3.4,5.0,Moderate
2022-03-23 13:00:00,2022-03-23,2022,3,13,2,0,0,1,76,180.3,5.0,85.0,34.0,24.0,16.0,100,0.0,1013,61,19.8,3.1,5.0,Moderate
2022-03-23 14:00:00,2022-03-23,2022,3,14,2,0,0,1,80,180.3,5.3,84.3,36.3,25.67,16.7,100,0.0,1013,61,19.7,2.6,5.0,Moderate
2022-03-23 15:00:00,2022-03-23,2022,3,15,2,0,0,1,83,180.3,5.7,83.7,38.7,27.33,17.3,100,0.0,1012,61,19.6,1.7,5.0,Moderate
2022-03-23 16:00:00,2022-03-23,2022,3,16,2,0,0,1,87,180.3,6.0,83.0,41.0,29.0,18.0,100,0.0,1012,62,19.5,1.1,5.0,Moderate
2022-03-23 17:00:00,2022-03-23,2022,3,17,2,0,1,1,96,189.3,7.7,76.7,47.3,33.33,21.3,91,0.0,1012,68,19.0,0.7,4.0,Moderate
2022-03-23 18:00:00,2022-03-23,2022,3,18,2,0,1,1,106,198.2,9.3,70.3,53.7,37.67,24.7,83,1.25,1012,74,18.5,0.6,3.0,Unhealthy for sensitive groups
2022-03-23 19:00:00,2022-03-23,2022,3,19,2,0,1,1,118,207.2,11.0,64.0,60.0,42.0,28.0,75,2.5,1013,81,18.0,0.0,2.0,Unhealthy for sensitive groups
2022-03-23 20:00:00,2022-03-23,2022,3,20,2,0,1,1,121,210.1,12.0,62.3,61.0,43.0,30.7,75,0.75,1013,82,17.8,0.0,2.0,Unhealthy for sensitive groups
2022-03-23 21:00:00,2022-03-23,2022,3,21,2,0,0,1,123,213.0,13.0,60.7,62.0,44.0,33.3,75,0.5,1014,84,17.7,0.0,2.0,Unhealthy for sensitive groups
2022-03-23 22:00:00,2022-03-23,2022,3,22,2,0,0,1,126,215.9,14.0,59.0,63.0,45.0,36.0,75,0.75,1014,86,17.5,0.0,2.0,Unhealthy for sensitive groups
2022-03-23 23:00:00,2022-03-23,2022,3,23,2,0,0,1,126,217.3,14.3,58.0,63.3,45.0,38.3,83,1.5,1014,85,17.4,0.0,1.33,Unhealthy for sensitive groups
2022-03-24 00:00:00,2022-03-24,2022,3,0,3,0,0,1,126,218.7,14.7,57.0,63.7,45.0,40.7,91,0.0,1013,85,17.4,0.0,0.66,Unhealthy for sensitive groups
2022-03-24 01:00:00,2022-03-24,2022,3,1,3,0,0,1,126,220.0,15.0,56.0,64.0,45.0,43.0,100,0.25,1013,84,17.3,0.0,0.8,Unhealthy for sensitive groups
2022-03-24 02:00:00,2022-03-24,2022,3,2,3,0,0,1,130,225.3,16.0,53.0,66.3,46.67,44.3,100,0.5,1012,85,17.2,0.0,0.33,Unhealthy for sensitive groups
2022-03-24 03:00:00,2022-03-24,2022,3,3,3,0,0,1,135,230.5,17.0,50.0,68.7,48.33,45.7,100,0.0,1011,87,17.2,0.0,0.66,Unhealthy for sensitive groups
2022-03-24 04:00:00,2022-03-24,2022,3,4,3,0,0,1,139,235.8,18.0,47.0,71.0,50.0,47.0,100,0.0,1011,88,17.1,0.0,1.0,Unhealthy for sensitive groups
2022-03-24 05:00:00,2022-03-24,2022,3,5,3,0,0,1,129,229.4,16.3,46.3,65.3,46.0,43.0,87,0.25,1011,88,17.2,0.0,0.66,Unhealthy for sensitive groups
2022-03-24 06:00:00,2022-03-24,2022,3,6,3,0,1,1,118,222.9,14.7,45.7,59.7,42.0,39.0,75,0.0,1011,87,17.3,0.0,0.33,Unhealthy for sensitive groups
2022-03-24 07:00:00,2022-03-24,2022,3,7,3,0,1,1,107,216.5,13.0,45.0,54.0,38.0,35.0,62,0.25,1012,87,17.4,0.8,1.6,Unhealthy for sensitive groups
2022-03-24 08:00:00,2022-03-24,2022,3,8,3,0,1,1,101,208.9,11.3,50.0,50.3,35.67,32.3,75,0.0,1012,85,18.0,1.1,0.66,Unhealthy for sensitive groups
